time,millis,duty,freq,v_pa,i_pa,v_ba,i_ba,meter_v_pa,meter_i_pa,meter_v_ba,meter_i_ba
1679544315.9152448,33000,0.2,50000.0,20.341017,0.478,42.343235,0.350616,20.18708,-2.024663,40.10183,0.923128
1679544318.355207,34500,0.21,50000.0,20.286207,0.569863,41.342911,0.217132,20.16418,-2.129249,40.11151,0.968208
1679544320.7962055,36000,0.21,50000.0,20.355881,0.52084,42.274792,0.189886,20.13645,-2.35377,40.12337,1.068926
1679544323.235147,37500,0.22,50000.0,20.269485,0.470492,41.358707,0.243462,20.13048,-2.405459,40.12603,1.092254
1679544325.6755874,39000,0.22,50000.0,20.341017,0.645386,42.051037,0.200189,20.13022,-2.446718,40.12621,1.11014
1679544328.1155062,40500,0.23,50000.0,20.26391,0.757565,41.387665,0.530349,20.12504,-2.616368,40.12832,1.182262
1679544330.555713,42000,0.23,50000.0,20.211887,1.32906,41.542976,0.303908,20.10428,-2.617762,40.13678,1.182947
1679544332.995435,43500,0.24,50000.0,20.268557,0.728857,41.492962,0.619415,20.06793,-2.913257,40.15226,1.31289
1679544335.43696,45000,0.24,50000.0,20.21003,1.220414,41.440311,0.373054,20.05941,-2.981502,40.15584,1.343325
1679544337.8759935,46500,0.25,50000.0,20.273201,0.968232,41.843075,0.488679,20.0553,-3.017244,40.15764,1.358705
1679544340.3159657,48000,0.25,50000.0,20.204456,1.268112,41.571934,0.355653,20.05548,-3.139709,40.15753,1.404825
1679544342.7561553,49500,0.26,50000.0,20.265768,0.867094,42.15107,0.445405,19.96782,-3.510903,40.16305,1.56416
1679544345.1960857,51000,0.26,50000.0,20.177515,0.958515,41.242882,0.332528,19.93078,-3.509754,40.18194,1.56399
1679544347.6362112,52500,0.27,50000.0,20.21003,1.526919,42.111584,0.49051,19.92008,-3.615064,40.18735,1.610327
1679544350.076652,54000,0.27,50000.0,20.15336,1.22483,41.427151,0.619415,19.91701,-3.648205,40.18896,1.624512
1679544352.516399,55500,0.28,50000.0,20.177515,1.667364,41.966797,0.538363,19.91622,-3.744439,40.18935,1.664444
1679544354.9568205,57000,0.28,50000.0,20.239758,1.407673,42.169495,0.657651,19.90663,-4.158679,40.19387,1.838733
1679544357.3961544,58500,0.29,50000.0,20.122704,1.568876,42.061565,0.591024,19.86516,-4.161785,40.21469,1.840449
1679544359.839894,60000,0.29,50000.0,20.250904,1.37985,42.377457,0.675052,19.84852,-4.321858,40.22311,1.909711
1679544362.2761405,61500,0.3,50000.0,20.074396,1.627174,41.3745,0.572478,19.84502,-4.355449,40.22473,1.924049
1679544364.7176912,63000,0.3,50000.0,20.231396,1.378966,42.416943,0.637274,19.83854,-4.420502,40.22785,1.950765
1679544367.1571379,64500,0.31,50000.0,20.112486,1.730078,41.614052,0.824334,19.8384,-4.816738,40.22788,2.114
1679544369.5966175,66000,0.31,50000.0,20.197023,1.919988,42.322178,0.743282,19.79836,-5.095964,40.24745,2.232525
1679544372.0369081,67500,0.32,50000.0,20.132923,1.771593,41.571934,0.890274,19.77041,-5.095254,40.26139,2.232517
1679544374.4767606,69000,0.32,50000.0,20.159864,2.075007,42.19582,0.791364,19.76562,-5.139352,40.26376,2.251109
1679544376.9369369,70500,0.33,50000.0,20.146858,1.85639,41.887825,0.905157,19.7614,-5.177692,40.26569,2.266703
1679544379.377572,72000,0.33,50000.0,20.035379,1.714179,41.671967,0.714662,19.75327,-5.461437,40.27046,2.381122
1679544381.8168774,73500,0.34,50000.0,20.15336,1.905413,42.409046,1.028337,19.73274,-5.927838,40.27927,2.574227
1679544384.257355,75000,0.34,50000.0,20.020515,2.0198,41.234982,0.68215,19.68572,-5.94331,40.30232,2.581113
1679544386.6970305,76500,0.35,50000.0,20.140354,2.310406,42.337971,1.042533,19.67853,-5.994545,40.3058,2.602344
1679544389.1371858,78000,0.35,50000.0,20.001007,2.232676,41.290264,0.986895,19.67624,-6.014661,40.30676,2.610425
1679544391.5774043,79500,0.36,50000.0,20.024231,2.632369,41.900986,0.995596,19.40581,-6.066228,40.30501,2.594864
1679544394.0169833,81000,0.36,50000.0,19.991716,2.268008,41.219189,1.103665,19.40574,-6.648155,40.30486,2.823057
1679544396.457425,82500,0.37,50000.0,19.97035,2.505615,42.422207,0.980027,19.33056,-6.874048,40.33228,2.913919
1679544398.897327,84000,0.37,50000.0,20.004723,2.338672,41.666702,1.167545,19.30122,-6.87131,40.34321,2.912826
1679544401.3372207,85500,0.38,50000.0,19.900675,2.599687,41.448208,0.895082,19.29875,-6.888796,40.34407,2.919756
1679544403.7772834,87000,0.38,50000.0,20.014942,2.412427,41.82991,1.289123,19.29378,-6.928735,40.34576,2.934984
1679544406.2175488,88500,0.39,50000.0,19.84215,2.724232,41.158642,0.997428,19.26852,-7.314317,40.35511,3.08147
1679544408.6578696,90000,0.39,50000.0,20.043739,3.00998,42.345867,1.230051,19.24311,-7.852196,40.3636,3.290973
1679544411.097918,91500,0.4,50000.0,19.85051,2.776788,41.005962,1.217229,19.17302,-7.878732,40.38887,3.301538
1679544413.5376291,93000,0.4,50000.0,20.000078,3.152633,42.145805,1.222724,19.16468,-7.910032,40.39177,3.313464
1679544415.9775708,94500,0.41,50000.0,19.848652,2.830228,41.25341,1.276301,19.16504,-7.905402,40.39156,3.311592
1679544418.4180048,96000,0.41,50000.0,19.94248,3.157049,42.36956,1.233714,19.16282,-7.919703,40.39206,3.316813
1679544420.8573935,97500,0.42,50000.0,19.922972,2.651802,41.900986,1.462903,19.16257,-9.097867,40.39228,3.765247
1679544423.297976,99000,0.42,50000.0,19.787338,3.14115,41.793056,1.121066,18.94785,-9.098922,40.44686,3.595216
1679544425.7378185,100500,0.43,50000.0,19.897888,3.00203,42.169495,1.62867,18.08736,-9.098285,40.42622,3.595531
1679544428.1814482,102000,0.43,50000.0,19.663784,3.404815,41.071774,1.154036,17.24809,-9.099369,40.40611,3.430135
1679544430.6180966,103500,0.44,50000.0,19.897888,3.785517,42.287956,1.619054,16.43687,-9.100497,40.38668,3.269829
1679544433.3180735,105000,0.44,50000.0,19.738102,3.48387,40.924355,1.575552,15.65237,-9.101531,40.37479,3.114385
1679544435.758692,186000,0.71,50000.0,16.742109,8.630418,40.966476,3.394181,15.6532,-9.102572,40.36801,2.962555
1679544438.278242,187500,0.72,50000.0,16.187502,9.544633,40.242558,3.199565,14.88881,-9.1033,40.34981,2.814519
1679544440.8384159,189000,0.72,50000.0,16.012852,8.806194,40.948048,3.297102,14.14718,-9.102868,40.33196,2.81495
1679544443.3983018,190500,0.73,50000.0,15.202774,9.380781,40.353119,2.950914,13.42935,-9.103736,40.31476,2.671556
1679544445.9586337,192000,0.73,50000.0,15.29846,9.063676,41.179703,3.254286,12.73123,-9.105682,40.29798,2.531746
1679544448.418751,193500,0.74,50000.0,14.352748,9.321158,40.347855,2.816973,12.05126,-9.106435,40.2816,2.395195
1679544450.9787052,195000,0.74,50000.0,14.567345,9.289801,40.471577,3.122634,11.86355,-9.107509,40.2763,2.261721
1679544453.4385476,196500,0.75,50000.0,13.614202,9.004053,40.355751,2.71623,11.38899,-9.108233,40.26573,2.131434
1679544456.4387383,198000,0.75,50000.0,13.862242,9.538008,40.087242,2.561224,10.664708,-0.120659,40.25003,0.104085
1679544459.4391286,199500,0.76,50000.0,12.931394,8.717864,40.482109,2.600148,20.42781,-0.132809,40.00403,0.062825
1679544461.93863,201000,0.76,50000.0,13.110688,9.553466,40.171482,2.403471,20.41107,-0.142472,40.00467,0.06604
1679544464.4990125,202500,0.77,50000.0,12.271811,8.662658,40.558449,2.482462,20.40903,-0.143387,40.0051,0.06608
1679544466.9595158,204000,0.77,50000.0,12.366568,9.512835,40.192539,2.303874,20.40806,-0.148233,40.00525,0.068314
1679544469.518668,205500,0.78,50000.0,11.749719,9.478385,39.895077,2.524133,20.40692,-0.155757,40.00557,0.071456
1679544472.0787585,207000,0.78,50000.0,11.626163,9.422296,40.229393,2.200613,20.40477,-0.173314,40.00647,0.078607
1679544474.63974,208500,0.79,50000.0,11.093851,9.481918,39.795044,2.244344,20.40456,-0.215398,40.00654,0.095982
1679544477.099162,210000,0.79,50000.0,10.91084,9.267277,40.242558,2.155507,20.39919,-0.302664,40.00851,0.135957
1679544479.6592314,211500,0.8,50000.0,10.446345,9.557882,39.950356,1.920594,20.38845,-0.313736,40.0132,0.142004
1679544482.219274,213000,0.8,50000.0,10.343227,8.985063,40.550552,2.162834,20.38062,-0.366518,40.01718,0.169155
1679544484.7791312,214500,0.1,100000.0,20.436703,0.028401,44.030624,0.0129,20.37733,-0.393562,40.0189,0.183612
1679544487.3426986,216000,0.1,100000.0,20.424625,0.027517,45.578491,0.012213,20.37575,-0.405467,40.01962,0.189785
1679544489.899464,217500,0.11,100000.0,20.387466,0.120705,43.780544,0.037398,20.37493,-0.412262,40.02009,0.19308
1679544492.3599222,219000,0.11,100000.0,20.407904,0.064174,43.072418,0.032132,20.37497,-0.420073,40.01998,0.19653
1679544494.8000083,220500,0.12,100000.0,20.403259,0.130422,43.651554,0.047244,20.37389,-0.436734,40.02037,0.203703
1679544497.2596073,222000,0.12,100000.0,20.407904,0.109664,43.5173,0.03923,20.37189,-0.437408,40.02123,0.204079
1679544499.8197703,223500,0.13,100000.0,20.378176,0.131747,43.132965,0.052968,20.36641,-0.480428,40.02342,0.222121
1679544502.3798792,225000,0.13,100000.0,20.425554,0.111431,43.283012,0.03694,20.35253,-0.594984,40.02937,0.27265
1679544504.9402306,226500,0.14,100000.0,20.419052,0.093323,46.731495,0.026408,20.33686,-0.720273,40.03657,0.333827
1679544507.4998417,228000,0.14,100000.0,20.397686,0.146321,44.85194,0.038772,20.33636,-0.770449,40.03693,0.359468
1679544509.9593542,229500,0.15,100000.0,20.395828,0.070357,44.128025,0.013587,20.3307,-0.789862,40.03965,0.36932
1679544512.519983,231000,0.15,100000.0,20.400473,0.027959,45.670628,0.013129,20.32834,-0.797551,40.0408,0.373024
1679544514.9604776,232500,0.16,100000.0,20.377247,0.160896,45.594288,0.105628,20.3272,-0.799562,40.04134,0.373936
1679544517.53984,234000,0.16,100000.0,20.376318,0.122472,44.451813,0.070598,20.3263,-0.807262,40.04177,0.377477
1679544520.100162,235500,0.17,100000.0,20.381893,0.284116,43.412003,0.139972,20.32462,-0.821191,40.04241,0.383578
1679544522.6601422,237000,0.17,100000.0,20.379105,0.333581,43.883209,0.102194,20.31954,-0.861336,40.04446,0.400754
1679544525.2201579,238500,0.18,100000.0,20.357738,0.205502,43.993771,0.079756,20.31961,-0.974595,40.04449,0.449433
1679544527.6808631,240000,0.18,100000.0,20.373531,0.226701,44.249115,0.014273,20.30566,-1.176164,40.05019,0.542946
1679544530.2400353,241500,0.19,100000.0,20.373531,0.525257,43.275116,0.183475,20.28072,-1.182718,40.0613,0.546596
1679544532.6805882,243000,0.19,100000.0,20.359596,0.471376,43.069786,0.164013,20.26988,-1.265942,40.06653,0.587567
1679544535.2608566,244500,0.2,100000.0,20.343803,0.474909,42.896046,0.15371,20.26576,-1.298863,40.0684,0.603758
1679544537.8204088,246000,0.2,100000.0,20.357738,0.477559,43.07505,0.233388,20.26444,-1.310638,40.06915,0.609439
1679544540.2804637,247500,0.21,100000.0,20.3661,0.657752,42.946064,0.221711,20.26383,-1.316554,40.06951,0.612151
1679544542.7410412,249000,0.21,100000.0,20.341946,0.434719,42.60648,0.132417,20.26365,-1.328084,40.06944,0.61735
1679544545.2808225,250500,0.22,100000.0,20.37446,0.350805,43.130333,0.150505,20.26233,-1.358612,40.06997,0.630344
1679544547.722546,252000,0.22,100000.0,20.335443,0.420144,43.07505,0.198815,20.25839,-1.360151,40.07166,0.631076
1679544550.2418447,253500,0.23,100000.0,20.369816,0.337997,44.249115,0.137225,20.24651,-1.456983,40.07639,0.672119
1679544552.6810951,255000,0.23,100000.0,20.33823,0.371121,44.02536,0.138828,20.2151,-1.71324,40.08983,0.786291
1679544555.141018,256500,0.24,100000.0,20.339159,0.2585,43.038197,0.094867,20.20236,-1.876113,40.0961,0.864018
1679544557.601249,258000,0.24,100000.0,20.340088,0.219193,43.127701,0.130814,20.19495,-1.928234,40.09925,0.889152
1679544560.1413438,259500,0.25,100000.0,20.323366,0.281024,43.917431,0.162639,20.18865,-1.942812,40.10205,0.896227
1679544562.6016128,261000,0.25,100000.0,20.308502,0.248342,43.225101,0.194923,20.18644,-1.945284,40.1032,0.897299
1679544565.0609775,262500,0.26,100000.0,20.31036,0.182978,43.32513,0.193091,20.18579,-1.951809,40.10338,0.90046
1679544567.522084,264000,0.26,100000.0,20.322437,0.261592,44.357044,0.233388,20.18501,-1.959095,40.10384,0.903642
1679544569.981587,265500,0.27,100000.0,20.315935,0.580905,44.280704,0.256055,20.18361,-1.980515,40.10438,0.912842
1679544572.4215255,267000,0.27,100000.0,20.302,0.502291,43.72263,0.218506,20.18225,-2.05308,40.10506,0.943317
1679544574.9809008,268500,0.28,100000.0,20.325224,0.693084,44.059582,0.313295,20.17327,-2.177487,40.10857,0.996797
1679544577.441549,270000,0.28,100000.0,20.303858,0.790688,43.754219,0.318103,20.14379,-2.292295,40.12072,1.046023
1679544580.0021996,271500,0.29,100000.0,20.281561,0.520399,42.898678,0.277806,20.10733,-2.589342,40.13674,1.181788
1679544582.4614666,273000,0.29,100000.0,20.277845,0.851636,42.782852,0.300931,20.0962,-2.679944,40.1418,1.224602
1679544584.922529,274500,0.3,100000.0,20.304787,0.749615,43.980606,0.41564,20.09394,-2.70857,40.14291,1.238002
1679544587.3818998,276000,0.3,100000.0,20.256479,0.903309,42.756527,0.28582,20.09291,-2.714796,40.14323,1.240934
1679544589.9415975,277500,0.31,100000.0,20.319651,0.794222,44.559742,0.256055,20.09212,-2.714991,40.14369,1.241108
1679544592.501588,279000,0.31,100000.0,20.287136,0.771256,44.738747,0.318332,20.09194,-2.715423,40.1438,1.241351
1679544594.9421039,280500,0.32,100000.0,20.270414,0.471817,44.080639,0.176606,20.0904,-2.727522,40.14438,1.246553
1679544597.4020934,282000,0.32,100000.0,20.279703,0.437368,43.533092,0.16035,20.08443,-2.77593,40.14685,1.266789
1679544599.8417976,283500,0.33,100000.0,20.25555,0.436927,44.949341,0.207745,20.06492,-2.938701,40.1548,1.334549
1679544602.3228695,285000,0.33,100000.0,20.266697,0.505383,44.688732,0.210721,20.06442,-3.338432,40.15473,1.503168
1679544604.8820326,286500,0.34,100000.0,20.226751,0.583555,43.685776,0.183246,19.94012,-3.541605,40.17484,1.596456
1679544607.4421527,288000,0.34,100000.0,20.258337,0.572072,43.85162,0.222398,19.92008,-3.539129,40.18563,1.595616
1679544610.0031283,289500,0.35,100000.0,20.202597,0.846778,44.517624,0.406024,19.91472,-3.590462,40.18857,1.61944
1679544612.441653,291000,0.35,100000.0,20.243473,0.601662,44.07011,0.316043,19.91368,-3.601077,40.18914,1.624313
1679544614.9027066,292500,0.36,100000.0,20.233253,1.047729,43.514668,0.408085,19.91368,-3.601228,40.18903,1.624407
1679544617.3425586,294000,0.36,100000.0,20.210958,1.307419,43.806866,0.627199,19.91354,-3.599646,40.18921,1.623799
1679544619.7830915,295500,0.37,100000.0,20.170082,1.485404,43.809498,0.385875,19.91386,-3.596886,40.18892,1.622669
1679544622.2225354,297000,0.37,100000.0,20.201668,1.035363,43.538361,0.444489,19.91393,-3.598789,40.18889,1.623462
1679544624.6624017,298500,0.38,100000.0,20.195166,1.317135,43.435696,0.47288,19.91325,-3.602669,40.18921,1.625117
1679544627.1029727,300000,0.38,100000.0,20.184017,1.473921,43.514668,0.513635,19.90395,-3.696979,40.19369,1.66322
1679544629.542771,384000,0.66,100000.0,19.734386,3.488728,41.729881,1.559524,19.7727,-5.817967,40.26759,2.604567
1679544631.9826252,384000,0.66,100000.0,19.734386,3.488728,41.729881,1.559524,19.69023,-8.292284,40.3059,3.593656
1679544634.4229171,384000,0.66,100000.0,19.734386,3.488728,41.729881,1.559524,19.11802,-8.806772,40.42521,3.711561
1679544636.8629608,385500,0.67,100000.0,19.682364,3.499328,41.392929,1.540063,18.34877,-9.10918,40.4475,3.776192
1679544639.3030148,387000,0.67,100000.0,19.789196,3.419831,42.116848,1.514877,17.50485,-9.11042,40.42625,3.601447
1679544641.74305,388500,0.68,100000.0,19.489134,5.699186,41.811485,2.435068,16.68543,-9.111227,40.40564,3.430772
1679544644.1831412,390000,0.68,100000.0,19.425034,5.420947,41.242882,2.335012,16.68576,-9.112023,40.40575,3.265158
1679544646.622855,391500,0.69,100000.0,18.730148,7.822639,41.250778,3.287257,15.89125,-9.112618,40.38568,3.103346
1679544649.0631385,393000,0.69,100000.0,18.798893,8.317287,42.016815,3.539342,15.11749,-9.111854,40.36629,3.103281
1679544651.5031326,394500,0.7,100000.0,17.881052,8.633067,41.495594,3.538655,14.37064,-9.112196,40.3474,2.946794
1679544653.9432142,396000,0.7,100000.0,17.961874,8.682532,41.340279,3.499045,13.64268,-9.112582,40.32888,2.793864
1679544656.3832536,397500,0.71,100000.0,17.142504,9.284501,42.06683,3.556514,12.93003,-9.115309,40.28995,2.645618
1679544658.822946,399000,0.71,100000.0,17.114635,8.788087,41.269203,3.314961,12.93658,-9.115471,40.31124,2.500431
1679544661.2632937,400500,0.72,100000.0,16.270184,8.827394,41.216557,3.146904,12.24912,-9.120112,40.2939,2.364101
1679544663.7029355,402000,0.72,100000.0,16.324993,9.2951,42.061565,3.420969,11.56221,-9.115367,40.27651,2.355267
1679544666.7233937,403500,0.73,100000.0,15.507483,9.232387,41.693027,3.172548,10.842086,-9.109033,40.26028,2.219577
1679544669.763968,405000,0.73,100000.0,15.570654,8.853892,41.158642,2.961447,20.43837,-0.039965,39.99944,0.018309
1679544672.2033954,406500,0.74,100000.0,14.731776,8.98727,41.224453,2.928705,20.42227,-0.047132,39.99962,0.019805
1679544674.6636329,408000,0.74,100000.0,14.734563,9.241661,41.469269,3.034943,20.42026,-0.054615,39.99973,0.02231
1679544677.1831932,409500,0.75,100000.0,14.047111,8.893199,41.179703,2.637468,20.41958,-0.06332,39.99998,0.025344
1679544679.7439923,411000,0.75,100000.0,14.01088,9.044685,41.32975,2.699745,20.41862,-0.085803,40.00012,0.033342
1679544682.2039337,412500,0.76,100000.0,13.233315,9.329991,41.245514,2.683489,20.41583,-0.130614,40.00109,0.050812
1679544684.6637304,414000,0.76,100000.0,13.172002,9.261536,41.182335,2.596942,20.41007,-0.130532,40.0031,0.050746
1679544687.2238336,415500,0.77,100000.0,12.562585,9.18248,41.316589,2.52482,20.40395,-0.177566,40.00568,0.071913
1679544689.78394,417000,0.77,100000.0,12.53936,9.191754,41.07967,2.494368,20.39618,-0.240713,40.00944,0.105414
1679544692.3437774,418500,0.78,100000.0,11.841688,9.11579,41.248146,2.361114,20.39225,-0.274395,40.01188,0.124973
1679544694.7838342,420000,0.78,100000.0,11.929013,9.199263,41.48243,2.354702,20.39218,-0.286793,40.01191,0.132239
1679544697.3646722,421500,0.79,100000.0,11.209046,9.386081,42.364296,2.265637,20.39053,-0.297501,40.01285,0.138275
1679544699.9242053,423000,0.79,100000.0,11.134727,9.259327,42.087891,2.265408,20.38921,-0.298391,40.01353,0.138709
