time,millis,duty,freq,v_pa,i_pa,v_ba,i_ba,meter_v_pa,meter_i_pa,meter_v_ba,meter_i_ba
1679543539.9203107,12000,0.13,50000.0,20.252764,0.241276,42.174759,0.055486,20.25399,-0.205079,40.00553,0.097894
1679543542.4609365,13500,0.14,50000.0,20.207243,0.147204,41.800957,0.119137,20.24011,-0.237189,40.01152,0.112554
1679543544.9016986,15000,0.14,50000.0,20.234182,0.169287,42.095787,0.064645,20.23714,-0.256152,40.01234,0.120715
1679543547.3402998,16500,0.15,50000.0,20.196095,0.395412,42.424843,0.126922,20.23664,-0.298485,40.01191,0.138872
1679543549.7808743,18000,0.15,50000.0,20.200739,0.540273,41.956268,0.124861,20.23184,-0.394575,40.01414,0.183217
1679543552.2202806,19500,0.16,50000.0,20.205385,0.22626,42.656494,0.207058,20.22197,-0.394978,40.01923,0.183275
1679543554.660432,21000,0.16,50000.0,20.172871,0.664377,41.924679,0.124861,20.21757,-0.436572,40.02155,0.203417
1679543557.101195,22500,0.17,50000.0,20.210958,0.299132,42.643333,0.101278,20.21467,-0.462146,40.02288,0.215238
1679543559.540393,24000,0.17,50000.0,20.159864,0.293391,41.661438,0.08319,20.20959,-0.51135,40.02546,0.236802
1679543561.9804761,25500,0.18,50000.0,20.215603,0.406453,42.548565,0.108834,20.20959,-0.63803,40.02543,0.294674
1679543564.420679,1500,0.1,50000.0,20.243473,0.025751,44.754543,0.013129,20.19674,-0.701915,40.03213,0.325058
1679543566.8606138,3000,0.1,50000.0,20.244402,0.079632,42.677555,0.038543,20.19016,-0.701876,40.03593,0.32512
1679543569.3007178,4500,0.11,50000.0,20.209101,0.332697,41.669334,0.080443,20.18737,-0.72891,40.0374,0.337575
1679543571.9812422,6000,0.11,50000.0,20.243473,0.209919,42.243202,0.111123,20.18218,-0.779446,40.03998,0.35983
1679543574.4237165,7500,0.12,50000.0,20.225822,0.289416,42.051037,0.060752,20.16669,-0.933145,40.04829,0.428959
1679543576.8606663,9000,0.12,50000.0,20.239758,0.17282,42.638069,0.189199,20.16647,-1.023568,40.04822,0.471548
1679543579.3012497,10500,0.13,50000.0,20.236971,0.141463,41.471901,0.119824,20.15728,-1.054161,40.05338,0.485581
1679543581.7403836,12000,0.13,50000.0,20.250904,0.204619,42.069462,0.049991,20.15405,-1.055995,40.05503,0.486487
1679543584.1808848,13500,0.14,50000.0,20.205385,0.162662,41.377132,0.124174,20.14905,-1.105191,40.05775,0.508112
1679543586.6212878,15000,0.14,50000.0,20.224894,0.239509,42.011551,0.063271,20.13166,-1.278362,40.06668,0.58492
1679543589.0606685,16500,0.15,50000.0,20.198881,0.398062,42.090523,0.166303,20.13151,-1.405211,40.06678,0.643668
1679543591.5005229,18000,0.15,50000.0,20.207243,0.599012,41.953636,0.104484,20.11878,-1.440751,40.0737,0.659975
1679543593.940674,19500,0.16,50000.0,20.197023,0.282349,42.664391,0.176377,20.11505,-1.442344,40.07567,0.660743
1679543596.380879,21000,0.16,50000.0,20.171011,0.668351,41.961533,0.113413,20.11019,-1.489043,40.07818,0.68113
1679543598.8210564,22500,0.17,50000.0,20.201668,0.226701,42.724937,0.099218,20.09509,-1.640408,40.08592,0.746888
1679543601.2620645,24000,0.17,50000.0,20.165438,0.243042,41.650906,0.123258,20.07408,-1.84379,40.0971,0.839022
1679543603.7025268,25500,0.18,50000.0,20.21003,0.322539,42.516975,0.090288,20.07462,-1.887246,40.09685,0.858826
1679543606.141066,27000,0.18,50000.0,20.178444,0.211244,42.172127,0.137225,20.07004,-1.932382,40.09925,0.878406
1679543608.5811927,28500,0.19,50000.0,20.209101,0.518632,42.395885,0.226748,20.06564,-1.932299,40.10155,0.878472
