time,millis,duty,freq,v_pa,i_pa,v_ba,i_ba,meter_v_pa,meter_i_pa,meter_v_ba,meter_i_ba
1679545939.1652446,579000,0.34,300000.0,20.38468,0.025751,55.028915,0.012442,20.39067,-0.291275,40.01199,0.123803
1679545942.1456192,582000,0.36,300000.0,20.41069,0.032375,50.656448,0.015418,20.37987,-0.380188,40.016,0.15775
1679545945.2058232,585000,0.38,300000.0,20.395828,0.076099,65.421745,0.037627,20.3526,-0.596994,40.02793,0.257349
1679545948.0854425,588000,0.4,300000.0,20.330797,0.099506,61.17564,0.045183,20.33485,-0.745509,40.0375,0.340344
1679545951.0455754,591000,0.42,300000.0,20.316864,0.091115,57.392838,0.034422,20.32992,-0.787726,40.04055,0.365446
1679545954.0261457,594000,0.44,300000.0,20.299212,0.839712,59.303982,0.151191,20.3263,-0.818719,40.0427,0.383314
1679545956.9852443,597000,0.46,300000.0,20.295496,1.045521,58.677464,0.402361,20.32494,-0.829918,40.04338,0.389483
1679545959.9454837,600000,0.48,300000.0,20.302929,1.02123,53.596874,0.452503,20.32469,-0.832407,40.04356,0.390711
1679545962.9258165,603000,0.5,300000.0,20.303858,1.055237,54.415562,0.45983,20.3248,-0.83164,40.04356,0.390428
1679545965.9057534,606000,0.52,300000.0,20.29178,1.05347,53.623199,0.466927,20.32494,-0.830419,40.04345,0.389856
1679545968.8655393,609000,0.54,300000.0,20.295496,1.057003,52.030579,0.4422,20.32527,-0.828527,40.04345,0.389081
1679545971.8459108,612000,0.56,300000.0,20.295496,1.070253,56.079254,0.424112,20.32548,-0.827543,40.04338,0.388705
1679545974.8056705,615000,0.58,300000.0,20.283419,1.003564,58.195728,0.43556,20.32562,-0.826073,40.04327,0.388115
1679545977.885745,618000,0.6,300000.0,20.302,1.113976,59.272392,0.419304,20.32426,-0.837095,40.04367,0.392068
1679545980.8462334,621000,0.62,300000.0,20.305716,0.949241,65.632339,0.382899,20.31947,-0.874931,40.04546,0.405751
1679545983.8263805,624000,0.64,300000.0,20.295496,1.193032,54.905193,0.296123,20.27975,-1.1969,40.05997,0.530166
1679545986.786466,627000,0.66,300000.0,20.251833,0.166637,85.401894,0.018395,19.51898,-6.073254,40.32103,2.724572
1679545989.7662249,630000,0.68,300000.0,19.257814,4.991663,71.20256,1.948527,18.65552,-9.121128,40.45632,3.838105
1679545992.7262247,633000,0.7,300000.0,18.264725,8.457291,70.799805,3.339917,16.75496,-9.12249,40.40747,3.438846
1679545995.7065156,636000,0.72,300000.0,16.335213,8.121195,69.631004,2.784003,14.99025,-9.122544,40.36249,3.066539
1679545998.667174,639000,0.74,300000.0,14.612865,8.59906,67.96994,2.229919,13.91522,-9.121416,40.33508,2.83877
1679546001.6465786,642000,0.76,300000.0,13.543598,8.51868,69.70208,1.958831,12.33625,-9.122656,40.29472,2.503147
1679546005.2267106,645000,0.78,300000.0,11.965244,8.955472,80.384476,1.822142,10.776387,-9.115594,40.25691,2.186163
1679546008.2864199,648000,0.8,300000.0,10.503942,9.004495,86.452232,1.54281,20.41851,-0.206405,40.00894,0.097775
1679546010.8463807,651000,0.1,50000.0,20.399544,0.205502,42.690716,0.038085,20.39708,-0.256696,40.01181,0.120411
1679546013.5064516,654000,0.12,50000.0,20.380035,0.237743,42.78022,0.109292,20.37861,-0.398405,40.01933,0.185502
1679546016.5872416,657000,0.14,50000.0,20.35681,0.246134,42.759159,0.082732,20.37024,-0.463461,40.0231,0.216697
1679546019.5472443,660000,0.16,50000.0,20.376318,0.369354,42.890781,0.160121,20.34799,-0.643557,40.03277,0.298892
1679546022.5284834,663000,0.18,50000.0,20.372602,0.353013,42.572258,0.079985,20.33736,-0.73034,40.03772,0.340145
